Product Name,Factory,Region,Ship Mode,Sales,Units,Cost,Gross Profit,distance
11,0,3,3,6.98,2,2.0,4.98,545.5075532968295
11,0,3,1,6.98,2,2.0,4.98,545.5075532968295
9,0,2,3,14.4,4,4.8,9.6,1050.6508651618717
11,0,2,3,24.43,7,7.0,17.43,1050.6508651618717
10,4,3,0,16.25,5,5.7,10.55,2223.52794771853
6,1,1,0,80.0,4,40.0,40.0,790.9446495223258
12,4,1,3,7.5,2,2.6,4.9,546.1554620265517
13,0,0,3,10.8,3,3.3,7.5,2029.961989837941
13,0,3,3,3.6,1,1.1,2.5,545.5075532968295
12,4,2,3,18.75,5,6.5,12.25,948.197779548434
12,4,1,3,11.25,3,3.9,7.35,546.1554620265517
9,0,1,2,10.8,3,3.6,7.2,1295.2764679692775
10,4,0,3,6.5,2,2.28,4.22,556.7755484078125
13,0,2,3,3.6,1,1.1,2.5,1050.6508651618717
13,0,1,3,14.4,4,4.4,10.0,1295.2764679692775
13,0,0,2,3.6,1,1.1,2.5,2029.961989837941
10,4,1,3,13.0,4,4.56,8.44,546.1554620265517
11,0,1,3,6.98,2,2.0,4.98,1295.2764679692775
11,0,2,3,6.98,2,2.0,4.98,1050.6508651618717
10,4,2,3,22.75,7,7.98,14.77,948.197779548434
9,0,3,0,3.6,1,1.2,2.4,545.5075532968295
9,0,0,3,18.0,5,6.0,12.0,2029.961989837941
13,0,3,3,18.0,5,5.5,12.5,545.5075532968295
10,4,0,1,29.25,9,10.26,18.99,556.7755484078125
13,0,0,3,10.8,3,3.3,7.5,2029.961989837941
10,4,2,3,22.75,7,7.98,14.77,948.197779548434
10,4,2,0,9.75,3,3.42,6.33,948.197779548434
13,0,3,3,18.0,5,5.5,12.5,545.5075532968295
14,1,2,0,7.5,6,3.6,3.9,252.58131783320732
13,0,2,1,21.6,6,6.6,15.0,1050.6508651618717
11,0,3,3,38.39,11,11.0,27.39,545.5075532968295
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
9,0,3,3,36.0,10,12.0,24.0,545.5075532968295
12,4,2,3,11.25,3,3.9,7.35,948.197779548434
11,0,2,2,3.49,1,1.0,2.49,1050.6508651618717
9,0,2,3,25.2,7,8.4,16.8,1050.6508651618717
9,0,0,2,21.6,6,7.2,14.4,2029.961989837941
12,4,1,3,3.75,1,1.3,2.45,546.1554620265517
12,4,3,3,11.25,3,3.9,7.35,2223.52794771853
11,0,0,2,20.94,6,6.0,14.94,2029.961989837941
13,0,3,2,10.8,3,3.3,7.5,545.5075532968295
4,3,2,3,6.5,2,6.0,0.5,435.0445761041792
9,0,3,3,7.2,2,2.4,4.8,545.5075532968295
11,0,0,3,3.49,1,1.0,2.49,2029.961989837941
13,0,0,1,18.0,5,5.5,12.5,2029.961989837941
12,4,0,3,3.75,1,1.3,2.45,556.7755484078125
12,4,3,0,7.5,2,2.6,4.9,2223.52794771853
12,4,3,3,15.0,4,5.2,9.8,2223.52794771853
10,4,2,3,29.25,9,10.26,18.99,948.197779548434
11,0,3,3,6.98,2,2.0,4.98,545.5075532968295
11,0,3,0,13.96,4,4.0,9.96,545.5075532968295
11,0,0,3,20.94,6,6.0,14.94,2029.961989837941
10,4,3,3,9.75,3,3.42,6.33,2223.52794771853
1,2,3,3,11.25,3,4.5,6.75,1425.048215445442
12,4,0,3,7.5,2,2.6,4.9,556.7755484078125
13,0,0,3,3.6,1,1.1,2.5,2029.961989837941
9,0,0,0,10.8,3,3.6,7.2,2029.961989837941
12,4,0,2,18.75,5,6.5,12.25,556.7755484078125
13,0,3,3,25.2,7,7.7,17.5,545.5075532968295
10,4,0,0,3.25,1,1.14,2.11,556.7755484078125
12,4,0,3,15.0,4,5.2,9.8,556.7755484078125
11,0,2,2,13.96,4,4.0,9.96,1050.6508651618717
10,4,3,0,22.75,7,7.98,14.77,2223.52794771853
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
13,0,0,0,10.8,3,3.3,7.5,2029.961989837941
4,3,1,2,6.5,2,6.0,0.5,353.34293463478286
11,0,1,3,6.98,2,2.0,4.98,1295.2764679692775
11,0,1,2,10.47,3,3.0,7.47,1295.2764679692775
12,4,3,3,11.25,3,3.9,7.35,2223.52794771853
10,4,2,2,6.5,2,2.28,4.22,948.197779548434
12,4,0,3,18.75,5,6.5,12.25,556.7755484078125
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
13,0,0,3,18.0,5,5.5,12.5,2029.961989837941
12,4,0,2,11.25,3,3.9,7.35,556.7755484078125
12,4,3,0,18.75,5,6.5,12.25,2223.52794771853
12,4,3,3,15.0,4,5.2,9.8,2223.52794771853
10,4,3,2,9.75,3,3.42,6.33,2223.52794771853
9,0,1,2,10.8,3,3.6,7.2,1295.2764679692775
10,4,3,3,3.25,1,1.14,2.11,2223.52794771853
12,4,2,1,3.75,1,1.3,2.45,948.197779548434
11,0,2,3,6.98,2,2.0,4.98,1050.6508651618717
12,4,0,1,3.75,1,1.3,2.45,556.7755484078125
11,0,2,3,24.43,7,7.0,17.43,1050.6508651618717
12,4,3,3,18.75,5,6.5,12.25,2223.52794771853
13,0,2,3,14.4,4,4.4,10.0,1050.6508651618717
12,4,2,3,11.25,3,3.9,7.35,948.197779548434
11,0,2,3,31.41,9,9.0,22.41,1050.6508651618717
11,0,3,3,3.49,1,1.0,2.49,545.5075532968295
10,4,1,3,9.75,3,3.42,6.33,546.1554620265517
12,4,2,2,7.5,2,2.6,4.9,948.197779548434
9,0,3,0,7.2,2,2.4,4.8,545.5075532968295
11,0,0,3,6.98,2,2.0,4.98,2029.961989837941
11,0,2,1,6.98,2,2.0,4.98,1050.6508651618717
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
11,0,3,3,10.47,3,3.0,7.47,545.5075532968295
13,0,2,0,39.6,11,12.1,27.5,1050.6508651618717
13,0,0,0,7.2,2,2.2,5.0,2029.961989837941
10,4,2,0,3.25,1,1.14,2.11,948.197779548434
10,4,0,3,16.25,5,5.7,10.55,556.7755484078125
9,0,1,3,7.2,2,2.4,4.8,1295.2764679692775
10,4,0,3,16.25,5,5.7,10.55,556.7755484078125
9,0,0,2,3.6,1,1.2,2.4,2029.961989837941
9,0,2,3,7.2,2,2.4,4.8,1050.6508651618717
9,0,2,3,18.0,5,6.0,12.0,1050.6508651618717
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
12,4,0,2,30.0,8,10.4,19.6,556.7755484078125
12,4,0,3,18.75,5,6.5,12.25,556.7755484078125
10,4,3,3,6.5,2,2.28,4.22,2223.52794771853
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
11,0,2,3,10.47,3,3.0,7.47,1050.6508651618717
10,4,3,0,6.5,2,2.28,4.22,2223.52794771853
12,4,2,0,30.0,8,10.4,19.6,948.197779548434
9,0,0,2,10.8,3,3.6,7.2,2029.961989837941
11,0,3,2,10.47,3,3.0,7.47,545.5075532968295
13,0,3,2,3.6,1,1.1,2.5,545.5075532968295
11,0,1,0,13.96,4,4.0,9.96,1295.2764679692775
9,0,2,3,28.8,8,9.6,19.2,1050.6508651618717
9,0,3,3,7.2,2,2.4,4.8,545.5075532968295
13,0,3,0,7.2,2,2.2,5.0,545.5075532968295
9,0,3,3,14.4,4,4.8,9.6,545.5075532968295
9,0,2,3,10.8,3,3.6,7.2,1050.6508651618717
13,0,0,3,25.2,7,7.7,17.5,2029.961989837941
10,4,0,0,9.75,3,3.42,6.33,556.7755484078125
12,4,1,3,22.5,6,7.8,14.7,546.1554620265517
13,0,2,3,18.0,5,5.5,12.5,1050.6508651618717
13,0,1,3,14.4,4,4.4,10.0,1295.2764679692775
10,4,0,3,13.0,4,4.56,8.44,556.7755484078125
13,0,2,3,10.8,3,3.3,7.5,1050.6508651618717
9,0,1,2,28.8,8,9.6,19.2,1295.2764679692775
11,0,2,0,3.49,1,1.0,2.49,1050.6508651618717
13,0,0,3,10.8,3,3.3,7.5,2029.961989837941
12,4,2,3,11.25,3,3.9,7.35,948.197779548434
10,4,0,2,19.5,6,6.84,12.66,556.7755484078125
10,4,3,0,45.5,14,15.96,29.54,2223.52794771853
13,0,1,0,28.8,8,8.8,20.0,1295.2764679692775
10,4,0,0,6.5,2,2.28,4.22,556.7755484078125
13,0,0,0,28.8,8,8.8,20.0,2029.961989837941
11,0,1,3,17.45,5,5.0,12.45,1295.2764679692775
13,0,2,2,21.6,6,6.6,15.0,1050.6508651618717
9,0,2,2,14.4,4,4.8,9.6,1050.6508651618717
13,0,0,2,10.8,3,3.3,7.5,2029.961989837941
13,0,3,3,3.6,1,1.1,2.5,545.5075532968295
7,2,0,3,3.0,2,1.6,1.4,1184.483294900602
11,0,1,3,10.47,3,3.0,7.47,1295.2764679692775
11,0,3,2,20.94,6,6.0,14.94,545.5075532968295
11,0,0,2,31.41,9,9.0,22.41,2029.961989837941
10,4,1,0,13.0,4,4.56,8.44,546.1554620265517
10,4,3,3,22.75,7,7.98,14.77,2223.52794771853
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
11,0,3,0,10.47,3,3.0,7.47,545.5075532968295
14,1,1,2,3.75,3,1.8,1.95,790.9446495223258
12,4,3,3,26.25,7,9.1,17.15,2223.52794771853
13,0,2,2,3.6,1,1.1,2.5,1050.6508651618717
11,0,1,2,3.49,1,1.0,2.49,1295.2764679692775
13,0,0,3,25.2,7,7.7,17.5,2029.961989837941
9,0,0,3,7.2,2,2.4,4.8,2029.961989837941
10,4,0,0,13.0,4,4.56,8.44,556.7755484078125
13,0,1,2,7.2,2,2.2,5.0,1295.2764679692775
11,0,0,1,3.49,1,1.0,2.49,2029.961989837941
13,0,3,0,14.4,4,4.4,10.0,545.5075532968295
11,0,2,3,3.49,1,1.0,2.49,1050.6508651618717
12,4,3,3,11.25,3,3.9,7.35,2223.52794771853
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
11,0,3,0,10.47,3,3.0,7.47,545.5075532968295
12,4,0,3,7.5,2,2.6,4.9,556.7755484078125
10,4,2,0,13.0,4,4.56,8.44,948.197779548434
11,0,1,3,13.96,4,4.0,9.96,1295.2764679692775
9,0,1,2,18.0,5,6.0,12.0,1295.2764679692775
11,0,1,2,10.47,3,3.0,7.47,1295.2764679692775
9,0,0,3,10.8,3,3.6,7.2,2029.961989837941
12,4,3,1,37.5,10,13.0,24.5,2223.52794771853
9,0,0,0,18.0,5,6.0,12.0,2029.961989837941
10,4,3,3,6.5,2,2.28,4.22,2223.52794771853
13,0,3,3,10.8,3,3.3,7.5,545.5075532968295
12,4,3,2,11.25,3,3.9,7.35,2223.52794771853
11,0,0,1,17.45,5,5.0,12.45,2029.961989837941
10,4,2,3,9.75,3,3.42,6.33,948.197779548434
12,4,1,2,22.5,6,7.8,14.7,546.1554620265517
9,0,1,3,14.4,4,4.8,9.6,1295.2764679692775
14,1,0,3,5.0,4,2.4,2.6,785.2031667840515
11,0,3,1,10.47,3,3.0,7.47,545.5075532968295
13,0,3,3,25.2,7,7.7,17.5,545.5075532968295
10,4,0,3,13.0,4,4.56,8.44,556.7755484078125
13,0,1,1,7.2,2,2.2,5.0,1295.2764679692775
12,4,3,0,26.25,7,9.1,17.15,2223.52794771853
10,4,2,3,9.75,3,3.42,6.33,948.197779548434
13,0,3,3,10.8,3,3.3,7.5,545.5075532968295
13,0,2,3,14.4,4,4.4,10.0,1050.6508651618717
13,0,0,2,28.8,8,8.8,20.0,2029.961989837941
12,4,2,3,11.25,3,3.9,7.35,948.197779548434
13,0,1,3,7.2,2,2.2,5.0,1295.2764679692775
11,0,1,3,10.47,3,3.0,7.47,1295.2764679692775
12,4,2,3,11.25,3,3.9,7.35,948.197779548434
12,4,1,3,11.25,3,3.9,7.35,546.1554620265517
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
11,0,3,0,13.96,4,4.0,9.96,545.5075532968295
9,0,3,3,18.0,5,6.0,12.0,545.5075532968295
9,0,3,3,18.0,5,6.0,12.0,545.5075532968295
10,4,0,0,6.5,2,2.28,4.22,556.7755484078125
13,0,0,3,3.6,1,1.1,2.5,2029.961989837941
9,0,1,3,3.6,1,1.2,2.4,1295.2764679692775
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
11,0,3,1,6.98,2,2.0,4.98,545.5075532968295
13,0,1,0,14.4,4,4.4,10.0,1295.2764679692775
12,4,3,3,26.25,7,9.1,17.15,2223.52794771853
9,0,3,3,21.6,6,7.2,14.4,545.5075532968295
10,4,2,0,6.5,2,2.28,4.22,948.197779548434
12,4,3,2,18.75,5,6.5,12.25,2223.52794771853
9,0,3,1,10.8,3,3.6,7.2,545.5075532968295
11,0,0,3,17.45,5,5.0,12.45,2029.961989837941
10,4,0,3,13.0,4,4.56,8.44,556.7755484078125
9,0,3,3,10.8,3,3.6,7.2,545.5075532968295
9,0,0,3,10.8,3,3.6,7.2,2029.961989837941
13,0,0,0,7.2,2,2.2,5.0,2029.961989837941
13,0,0,3,7.2,2,2.2,5.0,2029.961989837941
9,0,0,0,18.0,5,6.0,12.0,2029.961989837941
10,4,3,3,6.5,2,2.28,4.22,2223.52794771853
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
10,4,0,3,3.25,1,1.14,2.11,556.7755484078125
12,4,2,3,18.75,5,6.5,12.25,948.197779548434
10,4,1,3,6.5,2,2.28,4.22,546.1554620265517
11,0,0,3,10.47,3,3.0,7.47,2029.961989837941
10,4,3,2,6.5,2,2.28,4.22,2223.52794771853
11,0,3,3,6.98,2,2.0,4.98,545.5075532968295
11,0,3,3,13.96,4,4.0,9.96,545.5075532968295
11,0,3,2,17.45,5,5.0,12.45,545.5075532968295
10,4,0,3,3.25,1,1.14,2.11,556.7755484078125
13,0,3,0,18.0,5,5.5,12.5,545.5075532968295
13,0,0,3,7.2,2,2.2,5.0,2029.961989837941
10,4,3,3,22.75,7,7.98,14.77,2223.52794771853
13,0,0,2,18.0,5,5.5,12.5,2029.961989837941
14,1,1,3,1.25,1,0.6,0.65,790.9446495223258
11,0,2,2,10.47,3,3.0,7.47,1050.6508651618717
12,4,3,2,15.0,4,5.2,9.8,2223.52794771853
10,4,0,3,6.5,2,2.28,4.22,556.7755484078125
12,4,1,3,3.75,1,1.3,2.45,546.1554620265517
12,4,3,2,11.25,3,3.9,7.35,2223.52794771853
11,0,1,3,48.86,14,14.0,34.86,1295.2764679692775
11,0,3,0,3.49,1,1.0,2.49,545.5075532968295
13,0,0,1,7.2,2,2.2,5.0,2029.961989837941
12,4,0,3,3.75,1,1.3,2.45,556.7755484078125
12,4,1,0,3.75,1,1.3,2.45,546.1554620265517
10,4,1,3,9.75,3,3.42,6.33,546.1554620265517
10,4,0,0,6.5,2,2.28,4.22,556.7755484078125
11,0,3,3,13.96,4,4.0,9.96,545.5075532968295
10,4,2,2,16.25,5,5.7,10.55,948.197779548434
12,4,2,3,3.75,1,1.3,2.45,948.197779548434
12,4,3,3,7.5,2,2.6,4.9,2223.52794771853
11,0,3,3,10.47,3,3.0,7.47,545.5075532968295
10,4,1,2,6.5,2,2.28,4.22,546.1554620265517
12,4,0,2,7.5,2,2.6,4.9,556.7755484078125
11,0,3,3,27.92,8,8.0,19.92,545.5075532968295
14,1,2,3,1.25,1,0.6,0.65,252.58131783320732
11,0,2,0,31.41,9,9.0,22.41,1050.6508651618717
10,4,0,3,6.5,2,2.28,4.22,556.7755484078125
11,0,3,2,6.98,2,2.0,4.98,545.5075532968295
13,0,2,0,25.2,7,7.7,17.5,1050.6508651618717
10,4,3,3,6.5,2,2.28,4.22,2223.52794771853
13,0,3,2,3.6,1,1.1,2.5,545.5075532968295
11,0,1,0,6.98,2,2.0,4.98,1295.2764679692775
11,0,3,3,41.88,12,12.0,29.88,545.5075532968295
12,4,0,2,15.0,4,5.2,9.8,556.7755484078125
11,0,2,3,17.45,5,5.0,12.45,1050.6508651618717
10,4,0,3,13.0,4,4.56,8.44,556.7755484078125
10,4,0,3,3.25,1,1.14,2.11,556.7755484078125
12,4,3,3,30.0,8,10.4,19.6,2223.52794771853
9,0,2,2,25.2,7,8.4,16.8,1050.6508651618717
11,0,2,3,13.96,4,4.0,9.96,1050.6508651618717
9,0,0,3,3.6,1,1.2,2.4,2029.961989837941
10,4,0,3,16.25,5,5.7,10.55,556.7755484078125
13,0,3,3,32.4,9,9.9,22.5,545.5075532968295
10,4,3,3,9.75,3,3.42,6.33,2223.52794771853
13,0,0,0,10.8,3,3.3,7.5,2029.961989837941
11,0,3,2,10.47,3,3.0,7.47,545.5075532968295
13,0,1,3,14.4,4,4.4,10.0,1295.2764679692775
10,4,1,0,9.75,3,3.42,6.33,546.1554620265517
13,0,3,3,18.0,5,5.5,12.5,545.5075532968295
10,4,2,2,9.75,3,3.42,6.33,948.197779548434
9,0,3,3,18.0,5,6.0,12.0,545.5075532968295
11,0,2,3,6.98,2,2.0,4.98,1050.6508651618717
13,0,2,1,10.8,3,3.3,7.5,1050.6508651618717
12,4,2,2,15.0,4,5.2,9.8,948.197779548434
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
10,4,2,3,22.75,7,7.98,14.77,948.197779548434
10,4,3,1,9.75,3,3.42,6.33,2223.52794771853
11,0,3,3,6.98,2,2.0,4.98,545.5075532968295
9,0,3,2,7.2,2,2.4,4.8,545.5075532968295
9,0,2,3,39.6,11,13.2,26.4,1050.6508651618717
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
10,4,3,3,9.75,3,3.42,6.33,2223.52794771853
13,0,1,3,7.2,2,2.2,5.0,1295.2764679692775
9,0,0,3,14.4,4,4.8,9.6,2029.961989837941
12,4,3,3,22.5,6,7.8,14.7,2223.52794771853
11,0,3,1,6.98,2,2.0,4.98,545.5075532968295
11,0,2,3,17.45,5,5.0,12.45,1050.6508651618717
9,0,3,0,14.4,4,4.8,9.6,545.5075532968295
9,0,0,3,18.0,5,6.0,12.0,2029.961989837941
13,0,3,3,18.0,5,5.5,12.5,545.5075532968295
13,0,3,1,7.2,2,2.2,5.0,545.5075532968295
11,0,3,3,10.47,3,3.0,7.47,545.5075532968295
9,0,0,2,32.4,9,10.8,21.6,2029.961989837941
12,4,2,3,3.75,1,1.3,2.45,948.197779548434
11,0,3,3,10.47,3,3.0,7.47,545.5075532968295
13,0,0,2,10.8,3,3.3,7.5,2029.961989837941
9,0,0,3,7.2,2,2.4,4.8,2029.961989837941
11,0,3,2,10.47,3,3.0,7.47,545.5075532968295
12,4,1,3,18.75,5,6.5,12.25,546.1554620265517
9,0,0,0,32.4,9,10.8,21.6,2029.961989837941
10,4,1,1,29.25,9,10.26,18.99,546.1554620265517
10,4,0,0,6.5,2,2.28,4.22,556.7755484078125
9,0,1,0,7.2,2,2.4,4.8,1295.2764679692775
9,0,1,3,10.8,3,3.6,7.2,1295.2764679692775
13,0,2,3,10.8,3,3.3,7.5,1050.6508651618717
9,0,0,3,18.0,5,6.0,12.0,2029.961989837941
6,1,3,2,100.0,5,50.0,50.0,1595.9984431370217
11,0,2,3,13.96,4,4.0,9.96,1050.6508651618717
12,4,0,3,33.75,9,11.7,22.05,556.7755484078125
13,0,0,2,25.2,7,7.7,17.5,2029.961989837941
10,4,3,3,3.25,1,1.14,2.11,2223.52794771853
11,0,0,0,6.98,2,2.0,4.98,2029.961989837941
13,0,2,3,3.6,1,1.1,2.5,1050.6508651618717
10,4,2,1,29.25,9,10.26,18.99,948.197779548434
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
13,0,1,3,10.8,3,3.3,7.5,1295.2764679692775
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
9,0,0,3,36.0,10,12.0,24.0,2029.961989837941
11,0,3,3,10.47,3,3.0,7.47,545.5075532968295
9,0,0,2,3.6,1,1.2,2.4,2029.961989837941
12,4,3,3,22.5,6,7.8,14.7,2223.52794771853
12,4,1,0,26.25,7,9.1,17.15,546.1554620265517
13,0,1,3,10.8,3,3.3,7.5,1295.2764679692775
10,4,1,3,16.25,5,5.7,10.55,546.1554620265517
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
9,0,0,3,25.2,7,8.4,16.8,2029.961989837941
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
11,0,1,2,3.49,1,1.0,2.49,1295.2764679692775
13,0,2,2,7.2,2,2.2,5.0,1050.6508651618717
11,0,1,3,6.98,2,2.0,4.98,1295.2764679692775
12,4,0,3,15.0,4,5.2,9.8,556.7755484078125
13,0,0,3,25.2,7,7.7,17.5,2029.961989837941
8,2,0,2,7.5,5,4.0,3.5,1184.483294900602
11,0,0,0,17.45,5,5.0,12.45,2029.961989837941
13,0,1,3,10.8,3,3.3,7.5,1295.2764679692775
11,0,1,3,10.47,3,3.0,7.47,1295.2764679692775
9,0,0,3,7.2,2,2.4,4.8,2029.961989837941
9,0,0,0,7.2,2,2.4,4.8,2029.961989837941
9,0,0,3,18.0,5,6.0,12.0,2029.961989837941
10,4,0,3,6.5,2,2.28,4.22,556.7755484078125
13,0,0,0,3.6,1,1.1,2.5,2029.961989837941
13,0,1,3,7.2,2,2.2,5.0,1295.2764679692775
12,4,3,3,15.0,4,5.2,9.8,2223.52794771853
11,0,3,3,17.45,5,5.0,12.45,545.5075532968295
10,4,0,3,6.5,2,2.28,4.22,556.7755484078125
10,4,3,3,6.5,2,2.28,4.22,2223.52794771853
13,0,3,2,7.2,2,2.2,5.0,545.5075532968295
11,0,0,3,10.47,3,3.0,7.47,2029.961989837941
11,0,0,3,24.43,7,7.0,17.43,2029.961989837941
11,0,0,3,20.94,6,6.0,14.94,2029.961989837941
11,0,2,2,13.96,4,4.0,9.96,1050.6508651618717
6,1,2,2,200.0,10,100.0,100.0,252.58131783320732
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
12,4,3,3,7.5,2,2.6,4.9,2223.52794771853
4,3,1,3,26.0,8,24.0,2.0,353.34293463478286
10,4,0,2,16.25,5,5.7,10.55,556.7755484078125
13,0,3,0,10.8,3,3.3,7.5,545.5075532968295
11,0,2,3,3.49,1,1.0,2.49,1050.6508651618717
13,0,0,3,7.2,2,2.2,5.0,2029.961989837941
13,0,2,3,7.2,2,2.2,5.0,1050.6508651618717
10,4,3,2,9.75,3,3.42,6.33,2223.52794771853
13,0,3,3,10.8,3,3.3,7.5,545.5075532968295
13,0,0,3,7.2,2,2.2,5.0,2029.961989837941
12,4,1,3,3.75,1,1.3,2.45,546.1554620265517
9,0,0,0,3.6,1,1.2,2.4,2029.961989837941
10,4,3,2,16.25,5,5.7,10.55,2223.52794771853
9,0,0,3,7.2,2,2.4,4.8,2029.961989837941
9,0,1,3,14.4,4,4.8,9.6,1295.2764679692775
10,4,1,3,6.5,2,2.28,4.22,546.1554620265517
10,4,3,3,9.75,3,3.42,6.33,2223.52794771853
10,4,0,3,3.25,1,1.14,2.11,556.7755484078125
13,0,0,0,14.4,4,4.4,10.0,2029.961989837941
10,4,3,1,6.5,2,2.28,4.22,2223.52794771853
11,0,0,3,3.49,1,1.0,2.49,2029.961989837941
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
9,0,2,3,10.8,3,3.6,7.2,1050.6508651618717
11,0,1,3,3.49,1,1.0,2.49,1295.2764679692775
14,1,1,3,6.25,5,3.0,3.25,790.9446495223258
10,4,1,0,9.75,3,3.42,6.33,546.1554620265517
10,4,3,3,16.25,5,5.7,10.55,2223.52794771853
10,4,2,0,3.25,1,1.14,2.11,948.197779548434
11,0,2,0,27.92,8,8.0,19.92,1050.6508651618717
13,0,0,3,18.0,5,5.5,12.5,2029.961989837941
12,4,2,3,37.5,10,13.0,24.5,948.197779548434
9,0,0,2,18.0,5,6.0,12.0,2029.961989837941
13,0,1,0,7.2,2,2.2,5.0,1295.2764679692775
13,0,3,3,10.8,3,3.3,7.5,545.5075532968295
12,4,0,2,22.5,6,7.8,14.7,556.7755484078125
13,0,0,3,25.2,7,7.7,17.5,2029.961989837941
11,0,2,3,17.45,5,5.0,12.45,1050.6508651618717
10,4,0,2,16.25,5,5.7,10.55,556.7755484078125
10,4,0,3,3.25,1,1.14,2.11,556.7755484078125
13,0,1,3,7.2,2,2.2,5.0,1295.2764679692775
10,4,2,3,29.25,9,10.26,18.99,948.197779548434
12,4,3,3,18.75,5,6.5,12.25,2223.52794771853
9,0,0,3,18.0,5,6.0,12.0,2029.961989837941
13,0,0,0,32.4,9,9.9,22.5,2029.961989837941
13,0,0,0,25.2,7,7.7,17.5,2029.961989837941
13,0,3,2,18.0,5,5.5,12.5,545.5075532968295
11,0,3,0,24.43,7,7.0,17.43,545.5075532968295
10,4,0,3,13.0,4,4.56,8.44,556.7755484078125
10,4,1,3,16.25,5,5.7,10.55,546.1554620265517
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
13,0,2,2,10.8,3,3.3,7.5,1050.6508651618717
10,4,1,3,19.5,6,6.84,12.66,546.1554620265517
12,4,1,3,22.5,6,7.8,14.7,546.1554620265517
11,0,2,3,6.98,2,2.0,4.98,1050.6508651618717
13,0,0,3,18.0,5,5.5,12.5,2029.961989837941
9,0,1,3,14.4,4,4.8,9.6,1295.2764679692775
11,0,0,3,6.98,2,2.0,4.98,2029.961989837941
11,0,3,3,17.45,5,5.0,12.45,545.5075532968295
9,0,1,3,28.8,8,9.6,19.2,1295.2764679692775
13,0,3,0,10.8,3,3.3,7.5,545.5075532968295
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
10,4,3,0,13.0,4,4.56,8.44,2223.52794771853
9,0,1,3,21.6,6,7.2,14.4,1295.2764679692775
11,0,1,0,20.94,6,6.0,14.94,1295.2764679692775
11,0,0,3,6.98,2,2.0,4.98,2029.961989837941
13,0,3,3,14.4,4,4.4,10.0,545.5075532968295
13,0,2,3,21.6,6,6.6,15.0,1050.6508651618717
11,0,0,3,17.45,5,5.0,12.45,2029.961989837941
11,0,0,2,20.94,6,6.0,14.94,2029.961989837941
11,0,2,3,17.45,5,5.0,12.45,1050.6508651618717
12,4,1,0,18.75,5,6.5,12.25,546.1554620265517
10,4,3,0,6.5,2,2.28,4.22,2223.52794771853
10,4,3,2,19.5,6,6.84,12.66,2223.52794771853
13,0,0,0,7.2,2,2.2,5.0,2029.961989837941
11,0,1,2,17.45,5,5.0,12.45,1295.2764679692775
6,1,0,0,100.0,5,50.0,50.0,785.2031667840515
10,4,0,2,16.25,5,5.7,10.55,556.7755484078125
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
12,4,2,0,3.75,1,1.3,2.45,948.197779548434
13,0,1,3,25.2,7,7.7,17.5,1295.2764679692775
9,0,3,3,10.8,3,3.6,7.2,545.5075532968295
13,0,0,3,36.0,10,11.0,25.0,2029.961989837941
13,0,3,3,3.6,1,1.1,2.5,545.5075532968295
10,4,2,3,9.75,3,3.42,6.33,948.197779548434
11,0,0,3,24.43,7,7.0,17.43,2029.961989837941
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
9,0,2,1,7.2,2,2.4,4.8,1050.6508651618717
10,4,0,3,9.75,3,3.42,6.33,556.7755484078125
13,0,1,3,18.0,5,5.5,12.5,1295.2764679692775
10,4,3,2,9.75,3,3.42,6.33,2223.52794771853
4,3,3,2,3.25,1,3.0,0.25,1674.223381320843
12,4,1,3,18.75,5,6.5,12.25,546.1554620265517
9,0,2,3,10.8,3,3.6,7.2,1050.6508651618717
12,4,0,3,11.25,3,3.9,7.35,556.7755484078125
10,4,2,3,6.5,2,2.28,4.22,948.197779548434
9,0,1,0,7.2,2,2.4,4.8,1295.2764679692775
13,0,0,3,7.2,2,2.2,5.0,2029.961989837941
12,4,3,3,15.0,4,5.2,9.8,2223.52794771853
9,0,2,3,25.2,7,8.4,16.8,1050.6508651618717
12,4,3,3,22.5,6,7.8,14.7,2223.52794771853
