Row ID,Order ID,Order Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Region_Lat,Region_Lon,distance,base_days,lead_time_days,Ship Date
1863,US-2021-123519-CHO-FUD-51000,14-12-2024,Standard Class,123519,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.709715078,11,25-12-2024
1864,US-2021-148950-CHO-SCR-58000,14-12-2024,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.180107676,10,24-12-2024
1865,US-2021-130575-CHO-NUT-13000,14-12-2024,First Class,130575,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,2.969339479,4,18-12-2024
1866,US-2021-148950-CHO-MIL-31000,14-12-2024,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.749552266,11,25-12-2024
1867,US-2021-148950-CHO-TRI-54000,14-12-2024,Standard Class,148950,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.172694943,9,23-12-2024
1868,US-2021-123519-CHO-TRI-54000,14-12-2024,Standard Class,123519,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,5.659259263,8,22-12-2024
1869,US-2021-145541-CHO-SCR-58000,14-12-2024,Standard Class,145541,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.526915094,10,24-12-2024
1870,CA-2021-151799-CHO-MIL-31000,14-12-2024,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.90391964,10,24-12-2024
1871,CA-2021-151799-CHO-SCR-58000,14-12-2024,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.271141319,14,28-12-2024
1872,CA-2021-151799-CHO-MIL-31000,14-12-2024,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,5.854045465,7,21-12-2024
1873,CA-2021-151799-CHO-MIL-31000,14-12-2024,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.023410772,8,22-12-2024
1874,CA-2021-151799-CHO-MIL-31000,14-12-2024,Standard Class,151799,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.362812112,11,25-12-2024
1875,US-2021-129938-CHO-MIL-31000,15-12-2024,Second Class,129938,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,4.46560309,7,22-12-2024
1876,US-2021-101602-CHO-MIL-31000,15-12-2024,First Class,101602,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,2.084474411,4,19-12-2024
1877,US-2021-119466-CHO-NUT-13000,15-12-2024,Standard Class,119466,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.361390762,10,25-12-2024
1878,US-2021-116673-CHO-SCR-58000,15-12-2024,Second Class,116673,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.016721094,5,20-12-2024
1879,US-2021-101602-CHO-FUD-51000,15-12-2024,First Class,101602,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,1.595096903,3,18-12-2024
1880,US-2021-153913-CHO-TRI-54000,16-12-2024,Second Class,153913,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,4.130043986,7,23-12-2024
1881,US-2021-124247-CHO-TRI-54000,16-12-2024,Standard Class,124247,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.755541208,12,28-12-2024
1882,US-2021-136399-CHO-TRI-54000,16-12-2024,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.746645832,9,25-12-2024
1883,US-2021-113257-CHO-FUD-51000,16-12-2024,Second Class,113257,United States,Beaumont,Texas,77705,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,4.272582708,6,22-12-2024
1884,US-2021-108273-CHO-MIL-31000,16-12-2024,Standard Class,108273,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.044486148,11,27-12-2024
1885,US-2021-100706-CHO-FUD-51000,16-12-2024,Second Class,100706,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,3.32014327,5,21-12-2024
1886,US-2021-136399-CHO-SCR-58000,16-12-2024,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.923114949,4,20-12-2024
1887,US-2021-112718-CHO-NUT-13000,16-12-2024,Standard Class,112718,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.037326479,8,24-12-2024
1888,US-2021-153913-CHO-MIL-31000,16-12-2024,Second Class,153913,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.493357729,5,21-12-2024
1889,US-2021-108273-CHO-TRI-54000,16-12-2024,Standard Class,108273,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.90584686,9,25-12-2024
1890,US-2021-151379-CHO-MIL-31000,16-12-2024,Standard Class,151379,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.967239805,10,26-12-2024
1891,US-2021-136399-CHO-SCR-58000,16-12-2024,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.198356199,2,18-12-2024
1892,US-2021-100706-CHO-TRI-54000,16-12-2024,Second Class,100706,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.802988632,5,21-12-2024
1893,US-2021-113257-CHO-SCR-58000,16-12-2024,Second Class,113257,United States,Beaumont,Texas,77705,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,4.600141937,8,24-12-2024
1894,US-2021-136399-CHO-FUD-51000,16-12-2024,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.408071269,3,19-12-2024
1895,US-2021-123925-CHO-NUT-13000,17-12-2024,Second Class,123925,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,4.110169899,8,25-12-2024
1896,US-2021-139633-CHO-MIL-31000,17-12-2024,Standard Class,139633,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.932285184,10,27-12-2024
1897,US-2021-120768-CHO-MIL-31000,19-12-2024,Second Class,120768,United States,Florence,Alabama,35630,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,4.231970901,5,24-12-2024
1898,US-2021-150574-CHO-FUD-51000,19-12-2024,Standard Class,150574,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.752098938,8,27-12-2024
1899,US-2021-120768-CHO-MIL-31000,19-12-2024,Second Class,120768,United States,Florence,Alabama,35630,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.710769137,4,23-12-2024
1900,US-2021-162992-CHO-NUT-13000,19-12-2024,First Class,162992,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.567583569,5,24-12-2024
1901,US-2021-162992-CHO-NUT-13000,19-12-2024,First Class,162992,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.108453028,4,23-12-2024
1902,US-2021-169446-CHO-NUT-13000,19-12-2024,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.020918454,7,26-12-2024
1903,US-2021-169446-CHO-MIL-31000,19-12-2024,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.04396304,9,28-12-2024
1904,US-2021-120768-CHO-FUD-51000,19-12-2024,Second Class,120768,United States,Florence,Alabama,35630,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,3.07062271,7,26-12-2024
1905,US-2021-150574-CHO-MIL-31000,19-12-2024,Standard Class,150574,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,7.982935131,10,29-12-2024
1906,US-2021-162992-CHO-NUT-13000,19-12-2024,First Class,162992,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.40496112,3,22-12-2024
1907,US-2021-162992-CHO-NUT-13000,19-12-2024,First Class,162992,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.91614696,4,23-12-2024
1908,US-2021-169446-CHO-MIL-31000,19-12-2024,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.471763005,8,27-12-2024
1909,US-2021-134551-CHO-MIL-31000,20-12-2024,Standard Class,134551,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,6.307726465,9,29-12-2024
1910,US-2021-138681-CHO-TRI-54000,20-12-2024,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,1.297776101,7,27-12-2024
1911,US-2021-163412-CHO-NUT-13000,20-12-2024,Second Class,163412,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.611208431,8,28-12-2024
1912,US-2021-138681-CHO-MIL-31000,20-12-2024,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.753301524,9,29-12-2024
1913,US-2021-160157-CHO-TRI-54000,20-12-2024,Standard Class,160157,United States,Hamilton,Ohio,45011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.985337351,11,31-12-2024
1914,US-2021-136567-CHO-SCR-58000,20-12-2024,First Class,136567,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,1.736619061,4,24-12-2024
1915,US-2021-136567-CHO-SCR-58000,20-12-2024,First Class,136567,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,1.897221262,5,25-12-2024
1916,US-2021-120852-CHO-SCR-58000,20-12-2024,Standard Class,120852,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.888283753,10,30-12-2024
1917,US-2021-134551-CHO-MIL-31000,20-12-2024,Standard Class,134551,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,8.544783122,9,29-12-2024
1918,US-2021-156594-CHO-MIL-31000,20-12-2024,Second Class,156594,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,4.186088668,10,30-12-2024
1919,US-2021-156594-CHO-TRI-54000,20-12-2024,Second Class,156594,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,3.783051396,8,28-12-2024
1920,US-2021-156594-CHO-NUT-13000,20-12-2024,Second Class,156594,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,3.825243682,6,26-12-2024
1921,US-2021-136567-CHO-FUD-51000,20-12-2024,First Class,136567,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,2.391236293,7,27-12-2024
1922,US-2021-103100-CHO-NUT-13000,20-12-2024,First Class,103100,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,1.006436527,2,22-12-2024
1923,US-2021-156594-CHO-NUT-13000,20-12-2024,Second Class,156594,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.239178675,6,26-12-2024
1924,US-2021-109036-CHO-FUD-51000,20-12-2024,Standard Class,109036,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.421972042,9,29-12-2024
1925,US-2021-103100-CHO-FUD-51000,20-12-2024,First Class,103100,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,2.588394663,6,26-12-2024
1926,US-2021-138681-CHO-TRI-54000,20-12-2024,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,1.18598128,7,27-12-2024
1927,US-2021-134551-CHO-FUD-51000,20-12-2024,Standard Class,134551,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,7.352809068,10,30-12-2024
1928,US-2021-138681-CHO-NUT-13000,20-12-2024,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.96194578,3,23-12-2024
1929,US-2021-136567-CHO-MIL-31000,20-12-2024,First Class,136567,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,2.284651052,4,24-12-2024
1930,US-2021-140816-CHO-TRI-54000,20-12-2024,Same Day,140816,United States,Thornton,Colorado,80229,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.064853594,6,26-12-2024
1931,US-2021-138681-CHO-SCR-58000,20-12-2024,First Class,138681,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.159967575,3,23-12-2024
1932,US-2021-120852-CHO-NUT-13000,20-12-2024,Standard Class,120852,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.245938352,11,31-12-2024
1933,CA-2021-126634-CHO-FUD-51000,20-12-2024,Second Class,126634,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.121320189,5,25-12-2024
1934,US-2021-154893-CHO-TRI-54000,21-12-2024,Standard Class,154893,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.413950666,14,04-01-2025
1935,US-2021-154893-CHO-MIL-31000,21-12-2024,Standard Class,154893,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.705871749,13,03-01-2025
1936,US-2021-134621-CHO-SCR-58000,21-12-2024,Standard Class,134621,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,8.219955999,11,01-01-2025
1937,US-2021-109127-CHO-NUT-13000,21-12-2024,Standard Class,109127,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.079282881,11,01-01-2025
1938,US-2021-133543-CHO-NUT-13000,22-12-2024,Standard Class,133543,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.300197641,9,31-12-2024
1939,US-2021-142510-CHO-NUT-13000,22-12-2024,Standard Class,142510,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.993022729,9,31-12-2024
1940,US-2021-101364-CHO-SCR-58000,22-12-2024,Standard Class,101364,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,5.308233117,9,31-12-2024
1941,US-2021-142510-CHO-NUT-13000,22-12-2024,Standard Class,142510,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.234203717,7,29-12-2024
1942,US-2021-142510-CHO-TRI-54000,22-12-2024,Standard Class,142510,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.336953275,8,30-12-2024
1943,US-2021-146864-SUG-NER-92000,22-12-2024,Standard Class,146864,United States,New York City,New York,10024,Sugar,Atlantic,SUG-NER-92000,Nerds,6,4,2.8,3.2,Sugar Shack,48.11914,-96.18115,39,-76,1184.483295,8.139587908,12,03-01-2025
1944,US-2021-154158-CHO-TRI-54000,23-12-2024,Second Class,154158,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,4.415361869,6,29-12-2024
1945,US-2021-114517-CHO-SCR-58000,23-12-2024,Standard Class,114517,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.154459859,12,04-01-2025
